vendor/galaxy-explorer/src/codex/codexData.js	99	Аэлары
vendor/galaxy-explorer/src/codex/codexData.js	99	Аэла
vendor/galaxy-explorer/src/codex/codexData.js	100	Хешты
vendor/galaxy-explorer/src/codex/codexData.js	100	Наковальня
vendor/galaxy-explorer/src/codex/codexData.js	101	Приплод
vendor/galaxy-explorer/src/codex/codexData.js	101	Прародина
vendor/galaxy-explorer/src/codex/codexData.js	102	Предтечи
vendor/galaxy-explorer/src/codex/codexData.js	102	Скрижаль
vendor/galaxy-explorer/src/codex/codexData.js	103	Некроморфы
vendor/galaxy-explorer/src/codex/codexData.js	103	Скоро
vendor/galaxy-explorer/src/codex/codexData.js	104	Неизвестный вид
vendor/galaxy-explorer/src/codex/codexData.js	115	Стрелец A*
vendor/galaxy-explorer/src/codex/codexData.js	115	Системы
vendor/galaxy-explorer/src/codex/codexData.js	116	Гаргантюа
vendor/galaxy-explorer/src/codex/codexData.js	117	Солнечная система
vendor/galaxy-explorer/src/codex/codexData.js	118	Чёрный Карантин
vendor/galaxy-explorer/src/codex/codexData.js	119	Сектор Альдераан
vendor/galaxy-explorer/src/codex/codexData.js	120	Двусолнечье
vendor/galaxy-explorer/src/codex/codexData.js	121	Пряный Предел
vendor/galaxy-explorer/src/codex/codexData.js	122	Спутник Бурь
vendor/galaxy-explorer/src/codex/codexData.js	123	Хот
vendor/galaxy-explorer/src/codex/codexData.js	125	Первая Верфь
vendor/galaxy-explorer/src/codex/codexData.js	126	Зольный Престол
vendor/galaxy-explorer/src/codex/codexData.js	127	Первый Сад
vendor/galaxy-explorer/src/codex/codexData.js	128	Меридиан-Ноль
vendor/galaxy-explorer/src/codex/codexData.js	129	Вольная Гавань
vendor/galaxy-explorer/src/codex/codexData.js	130	Чертог Молчания
vendor/galaxy-explorer/src/codex/codexData.js	132	Станция «Эндюранс»
vendor/galaxy-explorer/src/codex/codexData.js	132	Объекты
vendor/galaxy-explorer/src/codex/codexData.js	134	Звезда Смерти «Длань»
vendor/galaxy-explorer/src/codex/codexData.js	137	Планеты
vendor/galaxy-explorer/src/codex/codexData.js	138	Марс
vendor/galaxy-explorer/src/codex/codexData.js	139	Альдераан
vendor/galaxy-explorer/src/codex/codexData.js	140	Эгида VII
vendor/galaxy-explorer/src/codex/codexData.js	142	Татуин
vendor/galaxy-explorer/src/codex/codexData.js	148	Хешт
vendor/galaxy-explorer/src/codex/codexData.js	151	Прайм
vendor/galaxy-explorer/src/codex/codexData.js	152	Толстяк
vendor/galaxy-explorer/src/codex/codexData.js	217	смешанный состав
vendor/galaxy-explorer/src/codex/codexData.js	308	Система
vendor/galaxy-explorer/src/codex/codexData.js	309	Планета
vendor/galaxy-explorer/src/codex/codexData.js	310	Раса
vendor/galaxy-explorer/src/codex/codexData.js	311	Руины
vendor/galaxy-explorer/src/codex/codexData.js	312	Корабль
vendor/galaxy-explorer/src/codex/codexData.js	313	Станция
vendor/galaxy-explorer/src/codex/codexData.js	314	Особое
vendor/galaxy-explorer/src/codex/codexData.js	321	Раскалённый мир вулканов и лавовых морей — слишком близко к звезде для жизни. Образуется у самой звезды или разогревается приливами соседних гигантов.
vendor/galaxy-explorer/src/codex/codexData.js	322	Расплавленная кора, сотни градусов
vendor/galaxy-explorer/src/codex/codexData.js	323	Тяжёлые металлы, сера, редкие изотопы
vendor/galaxy-explorer/src/codex/codexData.js	326	Каменистый безводный мир с изрытой кратерами корой. Малое тело, не удержавшее атмосферу и воду — выжженное близостью звезды или промороженное далью.
vendor/galaxy-explorer/src/codex/codexData.js	327	Безводно, резкие перепады день/ночь
vendor/galaxy-explorer/src/codex/codexData.js	328	Руды, силикаты, строительный камень
vendor/galaxy-explorer/src/codex/codexData.js	331	Сухая планета песков и растрескавшихся равнин под жёстким солнцем. Обычно это мир умеренного пояса, потерявший почти всю воду.
vendor/galaxy-explorer/src/codex/codexData.js	332	Жарко и сухо, пыльные бури
vendor/galaxy-explorer/src/codex/codexData.js	333	Кремний, соли, лёд у полюсов
vendor/galaxy-explorer/src/codex/codexData.js	336	Мир земного типа: вода, атмосфера, умеренный пояс — колыбель жизни. Возникает в обитаемом поясе звезды, где вода держится жидкой, а атмосфера — стабильной.
vendor/galaxy-explorer/src/codex/codexData.js	337	Умеренный, жидкая вода и воздух
vendor/galaxy-explorer/src/codex/codexData.js	338	Вода, органика, плодородные почвы
vendor/galaxy-explorer/src/codex/codexData.js	341	Планета сплошного океана с редкими архипелагами. Тёплый мир обитаемого пояса, где воды набралось больше, чем суши.
vendor/galaxy-explorer/src/codex/codexData.js	342	Влажный, глобальный океан
vendor/galaxy-explorer/src/codex/codexData.js	343	Вода, биомасса, растворённые соли
vendor/galaxy-explorer/src/codex/codexData.js	346	Промёрзший мир на дальней орбите — ледяные щиты и азотный иней. Формируется за снеговой линией, где до звезды слишком далеко для тепла.
vendor/galaxy-explorer/src/codex/codexData.js	347	Мороз, азотный и водяной лёд
vendor/galaxy-explorer/src/codex/codexData.js	348	Лёд, летучие соединения, чистая вода
vendor/galaxy-explorer/src/codex/codexData.js	351	Огромный газовый гигант с полосами облаков и системой колец. Массивное ядро набрало толстую водородно-гелиевую оболочку в холодной внешней части системы.
vendor/galaxy-explorer/src/codex/codexData.js	352	Нет твёрдой поверхности, вечные штормы
vendor/galaxy-explorer/src/codex/codexData.js	353	Водород, гелий — топливо для скиммеров
vendor/galaxy-explorer/src/codex/codexData.js	361	Молчаливые руины давно вымершей цивилизации — ни тел, ни ответа почему. Жизнь угасла тихо: болезнь, климат или медленный упадок.
vendor/galaxy-explorer/src/codex/codexData.js	362	Вымерли без катастрофы
vendor/galaxy-explorer/src/codex/codexData.js	365	Мир, где остались одни машины: заводы и депо всё ещё работают на давно мёртвых хозяев, гоняя грузы по пустым орбитам.
vendor/galaxy-explorer/src/codex/codexData.js	366	Люди исчезли, автоматика жива
vendor/galaxy-explorer/src/codex/codexData.js	369	Разрушенный войной или катастрофой мир — расплавленные города, шрам на коре, орбита в обломках. Кто-то уцелел и бежал на соседний мир.
vendor/galaxy-explorer/src/codex/codexData.js	370	Катастрофа, часть спаслась
vendor/galaxy-explorer/src/codex/codexData.js	373	Уничтоженный мир: от целой цивилизации не осталось почти ничего, планета расколота на облако щебня чужим оружием.
vendor/galaxy-explorer/src/codex/codexData.js	374	Планету раскололи извне
vendor/galaxy-explorer/src/codex/codexData.js	380	Любопытный вид, едва вышедший за пределы родной планеты, но уже мечтающий о звёздах.
vendor/galaxy-explorer/src/codex/codexData.js	381	Суровый народ пустынь, живущий по воде и оседлавший песчаных исполинов родного мира.
vendor/galaxy-explorer/src/codex/codexData.js	382	Рослый народ, вросший в живую сеть своей луны-джунглей и защищающий её всем племенем.
vendor/galaxy-explorer/src/codex/codexData.js	383	Давно исчезнувшая раса зодчих, оставившая на промёрзшем мире загадочные Знаки.
vendor/galaxy-explorer/src/codex/codexData.js	384	Негромкий народ верфей — лучшие сварщики и навигаторы Альянса, одна из рас-основательниц Договора.
vendor/galaxy-explorer/src/codex/codexData.js	385	Народ расколотого мира, превративший траур в дисциплину, а клятву — в государство.
vendor/galaxy-explorer/src/codex/codexData.js	386	Монораса-коллектив Роя; выводок исполинских выращенных тварей, кочующих между звёзд. Имя дали чужие картографы.
vendor/galaxy-explorer/src/codex/codexData.js	387	Высокие тихие силуэты старшей расы; их видят редко, издалека и всегда за работой.
vendor/galaxy-explorer/src/codex/codexData.js	392	Сверхмассивная чёрная дыра в самом сердце галактики; вокруг искривлён сам свет.
vendor/galaxy-explorer/src/codex/codexData.js	392	Тип
vendor/galaxy-explorer/src/codex/codexData.js	392	сверхмассивная ЧД
vendor/galaxy-explorer/src/codex/codexData.js	392	Масса
vendor/galaxy-explorer/src/codex/codexData.js	392	≈ 4 млн солнц
vendor/galaxy-explorer/src/codex/codexData.js	393	Гигантская вращающаяся чёрная дыра с ярким тонким диском — та самая Гаргантюа из «Интерстеллара».
vendor/galaxy-explorer/src/codex/codexData.js	393	вращающаяся ЧД
vendor/galaxy-explorer/src/codex/codexData.js	393	Рядом
vendor/galaxy-explorer/src/codex/codexData.js	393	«Эндюранс»
vendor/galaxy-explorer/src/codex/codexData.js	394	Наша родная система: восемь планет вокруг жёлтого карлика, колыбель Человечества.
vendor/galaxy-explorer/src/codex/codexData.js	394	Звезда
vendor/galaxy-explorer/src/codex/codexData.js	394	жёлтый карлик
vendor/galaxy-explorer/src/codex/codexData.js	394	Планет
vendor/galaxy-explorer/src/codex/codexData.js	395	Мёртвая система под карантином: над Эгидой VII завис корабль-трещинник, команда мертва.
vendor/galaxy-explorer/src/codex/codexData.js	395	Статус
vendor/galaxy-explorer/src/codex/codexData.js	395	карантин
vendor/galaxy-explorer/src/codex/codexData.js	395	Угроза
vendor/galaxy-explorer/src/codex/codexData.js	395	некроморфы
vendor/galaxy-explorer/src/codex/codexData.js	396	Сектор, где боевая станция расколола целый мир одним залпом — на память осталось облако щебня.
vendor/galaxy-explorer/src/codex/codexData.js	396	Событие
vendor/galaxy-explorer/src/codex/codexData.js	396	уничтожение Альдераана
vendor/galaxy-explorer/src/codex/codexData.js	397	Мир двух солнц: под сдвоенным светом лежит пустынный Татуин.
vendor/galaxy-explorer/src/codex/codexData.js	397	Звёзд
vendor/galaxy-explorer/src/codex/codexData.js	398	Пустынный предел, где добывают драгоценную пряность, а под песком ходят исполины.
vendor/galaxy-explorer/src/codex/codexData.js	398	Ресурс
vendor/galaxy-explorer/src/codex/codexData.js	398	пряность
vendor/galaxy-explorer/src/codex/codexData.js	399	Спутник газового гиганта, заросший живыми джунглями, — дом народа На’ви.
vendor/galaxy-explorer/src/codex/codexData.js	399	луна-джунгли
vendor/galaxy-explorer/src/codex/codexData.js	400	Промёрзшая планета вечных снегов и ледяных бурь.
vendor/galaxy-explorer/src/codex/codexData.js	400	Климат
vendor/galaxy-explorer/src/codex/codexData.js	400	вечная мерзлота
vendor/galaxy-explorer/src/codex/codexData.js	401	Кольцевая исследовательская станция, вращающаяся ради искусственной гравитации, — «Эндюранс» у Гаргантюа.
vendor/galaxy-explorer/src/codex/codexData.js	401	кольцевая станция
vendor/galaxy-explorer/src/codex/codexData.js	402	Корабль-трещинник, разламывающий планеты ради руды. Команда погибла — на борту некроморфы. (Dead Space)
vendor/galaxy-explorer/src/codex/codexData.js	402	Класс
vendor/galaxy-explorer/src/codex/codexData.js	402	Длина
vendor/galaxy-explorer/src/codex/codexData.js	402	~1,6 км
vendor/galaxy-explorer/src/codex/codexData.js	403	Бронированная боевая станция размером с малую луну; суперлазер раскалывает планету одним залпом.
vendor/galaxy-explorer/src/codex/codexData.js	403	боевая станция
vendor/galaxy-explorer/src/codex/codexData.js	403	Размер
vendor/galaxy-explorer/src/codex/codexData.js	403	~160 км
vendor/galaxy-explorer/src/codex/codexData.js	404	Частный многоразовый корабль с экипажем на пути к Марсу — капсула-«капля» на разгонном модуле.
vendor/galaxy-explorer/src/codex/codexData.js	404	Экипаж
vendor/galaxy-explorer/src/codex/codexData.js	404	до 4
vendor/galaxy-explorer/src/codex/codexData.js	404	Курс
vendor/galaxy-explorer/src/codex/codexData.js	404	Земля → Марс
vendor/galaxy-explorer/src/codex/codexData.js	405	Голубой мир воды и воздуха — единственный известный дом жизни и разума.
vendor/galaxy-explorer/src/codex/codexData.js	405	Биом
vendor/galaxy-explorer/src/codex/codexData.js	405	земной
vendor/galaxy-explorer/src/codex/codexData.js	406	Ржавая пустынная планета, ближайшая цель первой межпланетной экспедиции Человечества.
vendor/galaxy-explorer/src/codex/codexData.js	406	пустыня
vendor/galaxy-explorer/src/codex/codexData.js	406	Спутников
vendor/galaxy-explorer/src/codex/codexData.js	407	Мирная планета, уничтоженная боевой станцией одним залпом, — теперь поле обломков.
vendor/galaxy-explorer/src/codex/codexData.js	407	уничтожена
vendor/galaxy-explorer/src/codex/codexData.js	408	Мёртвый шахтёрский мир: из его недр подняли Красный Обелиск, после чего колония сошла с ума.
vendor/galaxy-explorer/src/codex/codexData.js	408	мёртв
vendor/galaxy-explorer/src/codex/codexData.js	408	Над ним
vendor/galaxy-explorer/src/codex/codexData.js	409	Промёрзший мир, хранящий Знаки исчезнувшей расы зодчих.
vendor/galaxy-explorer/src/codex/codexData.js	409	лёд
vendor/galaxy-explorer/src/codex/codexData.js	410	Пустынная планета под двумя солнцами — родина не одного героя.
vendor/galaxy-explorer/src/codex/codexData.js	411	Пустынный мир пряности и песчаных исполинов, дом Фрименов.
vendor/galaxy-explorer/src/codex/codexData.js	412	Живая луна-джунгли газового гиганта, дом народа На’ви.
vendor/galaxy-explorer/src/codex/codexData.js	412	джунгли
vendor/galaxy-explorer/src/codex/codexData.js	413	Планета вечных снегов и ледяных бурь.
vendor/galaxy-explorer/src/codex/codexData.js	415	Первая общая верфь галактики над родным миром аэларов: здесь сваркой подписали Договор.
vendor/galaxy-explorer/src/codex/codexData.js	415	Фракция
vendor/galaxy-explorer/src/codex/codexData.js	415	Альянс
vendor/galaxy-explorer/src/codex/codexData.js	415	Флагман
vendor/galaxy-explorer/src/codex/codexData.js	415	«Тихая Гавань»
vendor/galaxy-explorer/src/codex/codexData.js	416	Поле обломков расколотого Хешта и тронная Наковальня — рана, вокруг которой построена Империя.
vendor/galaxy-explorer/src/codex/codexData.js	416	Империя Пепла
vendor/galaxy-explorer/src/codex/codexData.js	416	«Тризна»
vendor/galaxy-explorer/src/codex/codexData.js	417	Прародина-сад, океан-питомник и пастбища полипов; все имена здесь дали чужие картографы.
vendor/galaxy-explorer/src/codex/codexData.js	417	Рой
vendor/galaxy-explorer/src/codex/codexData.js	417	«Исполин»
vendor/galaxy-explorer/src/codex/codexData.js	418	Нулевой меридиан всех маршрутов галактики: эталонные часы Прайма заверяют сделки половины флотов.
vendor/galaxy-explorer/src/codex/codexData.js	418	Синдикат
vendor/galaxy-explorer/src/codex/codexData.js	418	«Контрольный пакет»
vendor/galaxy-explorer/src/codex/codexData.js	419	Старейший вольный порт галактики: толчея бортов у Толстяка и доки, где плиты не гаснут.
vendor/galaxy-explorer/src/codex/codexData.js	419	Картель
vendor/galaxy-explorer/src/codex/codexData.js	419	«Мамаша»
vendor/galaxy-explorer/src/codex/codexData.js	420	Система, которую все карты помечают одинаково: не мешать. Города выметены, сад поливают — хозяев не видно.
vendor/galaxy-explorer/src/codex/codexData.js	420	«Тот, Кто Остался»
vendor/galaxy-explorer/src/codex/codexData.js	421	Родной мир аэларов: города вдоль побережий, кольцевой хаб-верфь над экватором и старые песни в ритме работы.
vendor/galaxy-explorer/src/codex/codexData.js	422	Расколотый родной мир хештов — святыня и рана; сюда приходят молчать, заглушив двигатель.
vendor/galaxy-explorer/src/codex/codexData.js	422	уничтожен
vendor/galaxy-explorer/src/codex/codexData.js	422	Память
vendor/galaxy-explorer/src/codex/codexData.js	422	осколки в килях кораблей
vendor/galaxy-explorer/src/codex/codexData.js	423	Тронный мир Империи: чёрные города-арсеналы и небо, в котором всегда виден расколотый Хешт.
vendor/galaxy-explorer/src/codex/codexData.js	423	скальный
vendor/galaxy-explorer/src/codex/codexData.js	424	Мир-сад без единого огня городов: города здесь не строят, здесь растут.
vendor/galaxy-explorer/src/codex/codexData.js	425	Мир-штаб под стеклом: от его нулевого меридиана отсчитываются маршруты и время половины галактики.
vendor/galaxy-explorer/src/codex/codexData.js	425	город
vendor/galaxy-explorer/src/codex/codexData.js	425	Владелец
vendor/galaxy-explorer/src/codex/codexData.js	425	Синдикат «Меридиан»
vendor/galaxy-explorer/src/codex/codexData.js	426	Полосатый гигант, кормящий половину Картеля: газосборщики, доки и очередь, которую уважают больше законов.
vendor/galaxy-explorer/src/codex/codexData.js	426	газовый гигант
vendor/galaxy-explorer/src/codex/codexData.js	426	Роль
vendor/galaxy-explorer/src/codex/codexData.js	426	главный порт
vendor/galaxy-explorer/src/codex/codexData.js	427	Древний мир, чьи города с орбиты читаются как строки текста; единственный сад поливают до сих пор.
vendor/galaxy-explorer/src/codex/codexData.js	457	Нагрузка
vendor/galaxy-explorer/src/codex/codexData.js	457	Вооружение
vendor/galaxy-explorer/src/codex/codexData.js	458	Назначение
vendor/galaxy-explorer/src/codex/codexData.js	458	${role.lengthM} м
vendor/galaxy-explorer/src/codex/codexData.js	461	Флот
vendor/galaxy-explorer/src/codex/codexData.js	469	Имя
vendor/galaxy-explorer/src/codex/codexData.js	473	Особенность
vendor/galaxy-explorer/src/codex/codexData.js	482	Кольцевой хаб над родным миром цивилизации — её орбитальная столица.
vendor/galaxy-explorer/src/codex/codexData.js	483	Колониальный аванпост: скромная орбитальная станция над колонией.
vendor/galaxy-explorer/src/codex/codexData.js	484	Газосборщик — скиммер, черпающий топливо из атмосферы газового гиганта.
vendor/galaxy-explorer/src/codex/codexData.js	494	Ресурсы
vendor/galaxy-explorer/src/codex/codexData.js	502	Судьба
vendor/galaxy-explorer/src/codex/codexData.js	509	Этот вид ещё не появился в игре — карточка-заглушка. Позже он получит свою историю и родную планету.
vendor/galaxy-explorer/src/codex/codexData.js	510	в разработке
vendor/galaxy-explorer/src/codex/codexData.js	513	Родной мир
vendor/galaxy-explorer/src/codex/codexData.js	526	Звёздная система, нанесённая на карту в этой галактике.
vendor/galaxy-explorer/src/codex/codexUI.js	32	Расы
vendor/galaxy-explorer/src/codex/codexUI.js	34	Фракции
vendor/galaxy-explorer/src/codex/codexUI.js	153	<div class="codex-card" role="dialog" aria-label="Кодекс">
vendor/galaxy-explorer/src/codex/codexUI.js	154	<button type="button" class="codex-close" aria-label="Закрыть">×</button>
vendor/galaxy-explorer/src/codex/codexUI.js	154	Закрыть
vendor/galaxy-explorer/src/codex/codexUI.js	155	<div class="codex-title">Кодекс</div>
vendor/galaxy-explorer/src/codex/codexUI.js	204	<div class="codex-detail-card" role="dialog" aria-label="Находка">
vendor/galaxy-explorer/src/codex/codexUI.js	204	Находка
vendor/galaxy-explorer/src/codex/codexUI.js	205	<button type="button" class="codex-detail-close" aria-label="Закрыть">×</button>
vendor/galaxy-explorer/src/codex/codexUI.js	236	В этой галактике: <b>${found}</b> / ${total}
vendor/galaxy-explorer/src/codex/codexUI.js	241	Найдено <b>${found}</b> / ${total}
vendor/galaxy-explorer/src/codex/codexUI.js	278	Пока ничего не найдено. Заходите в системы, чтобы наносить их на карту.
vendor/galaxy-explorer/src/codex/codexUI.js	330	★ ${f.capitalName} · раса: ${f.raceName} · флагман: «${f.flagshipName}»
vendor/galaxy-explorer/src/codex/codexUI.js	340	Строения
vendor/galaxy-explorer/src/codex/codexUI.js	346	Хроника
vendor/galaxy-explorer/src/codex/codexUI.js	372	Посетите столицу — ★ ${f.capitalName} — чтобы открыть хронику фракции.
vendor/galaxy-explorer/src/codex/codexUI.js	424	скоро
vendor/galaxy-explorer/src/codex/codexUI.js	552	Рассмотреть
vendor/galaxy-explorer/src/codex/codexUI.js	555	Перейти к объекту
vendor/galaxy-explorer/src/codex/fleetLore.js	8	Тихая Гавань
vendor/galaxy-explorer/src/codex/fleetLore.js	9	Двухкорпусный авианосец, головной корабль класса «Гавань»: два корпуса, соединённые доковым пролётом, куда помещается и звено истребителей, и повреждённый корвет целиком.
vendor/galaxy-explorer/src/codex/fleetLore.js	11	«Тихую Гавань» собрали из двух недостроенных корпусов, брошенных войной на разбитых стапелях, — и доковый пролёт между ними стал общим цехом уцелевших ещё до того, как корабль научился летать. Вражеских флагманов на её счету нет; зато на переборке пролёта выбиты имена экипажей, снятых с обречённых кораблей на рубежах Империи и Роя, — список давно перевалил за шесть тысяч. У навигаторов Альянса есть поговорка: не знаешь, куда идти, — иди к «Гавани».
vendor/galaxy-explorer/src/codex/fleetLore.js	14	Тризна
vendor/galaxy-explorer/src/codex/fleetLore.js	15	Чёрный четырёхсотметровый дредноут с алыми клинками маркировки — флагманский класс Империи Пепла: боевой корабль и поминальный зал под одной бронёй.
vendor/galaxy-explorer/src/codex/fleetLore.js	17	Головная «Тризна» собрана из брони кораблей, погибших при расколе Хешта, а её киль отлит вокруг самого крупного осколка, какой когда-либо поднимали с поля обломков. Вдоль главного коридора выбиты имена — две тысячи человек экипажа каждый день проходят мимо них на вахту. Класс не участвует в парадах: «Тризна» покидает док только тогда, когда Империя уже решила стрелять. За всю её службу это случалось трижды, и все три раза о выходе узнавали раньше, чем об ультиматуме.
vendor/galaxy-explorer/src/codex/fleetLore.js	20	Исполин
vendor/galaxy-explorer/src/codex/fleetLore.js	21	Старейший из выращенных левиафанов Роя: четыреста метров живого хитина, борозды сросшихся рёбер и медленный фиолетовый свет в глубине панциря. Экипажа нет — тварь живёт сама.
vendor/galaxy-explorer/src/codex/fleetLore.js	23	Имя дали скауты Альянса: издали, когда он ведёт стаю вдоль рубежа, его горбатый силуэт заслоняет полнеба, будто с места снялся остров. Слои панциря считают, как годовые кольца, — возраст выходит старше первого контакта. Однажды он прошёл сквозь имперскую блокаду, не сменив курса и не дав ни одного залпа; линия сомкнулась за его кормой, и обе стороны до сих пор спорят, что это было. Единственное, перед чем он свернул, — маршрут Предтеч.
vendor/galaxy-explorer/src/codex/fleetLore.js	26	Контрольный пакет
vendor/galaxy-explorer/src/codex/fleetLore.js	27	Четырёхсотметровый графитовый дредноут-штаб: хищный гранёный корпус, циановые линии от носа до дюз, дремлющие батареи вдоль хребта. Не переговорщик — головной офис, который приходит к вам сам.
vendor/galaxy-explorer/src/codex/fleetLore.js	29	Заложен сразу после Войны Ста Флагов на стапелях верфи, выкупленной у погибшего флота, — Синдикат зовёт это рачительностью. На его борту подписан устав послевоенной монополии маршрутов, и с тех пор каждый пункт того устава исполняется. Выстрелов за кораблём не записано ни одного; тем не менее в дюжине систем его появление на орбите вошло в хроники словом «поглощение».
vendor/galaxy-explorer/src/codex/fleetLore.js	32	Мамаша
vendor/galaxy-explorer/src/codex/fleetLore.js	33	Флагман-матка Вольного Картеля: четыреста метров сшитых воедино чужих корпусов, сорок шлюзов, доки, рынок и две тысячи экипажа. Не столько боевой корабль, сколько летающий порт, который приходит туда, где своего порта нет.
vendor/galaxy-explorer/src/codex/fleetLore.js	35	Её начали варить в последний год Войны Ста Флагов — из кораблей тех, кто ушёл из своих флотов и не мог вернуться. В корпусе различимы плиты шести разных верфей, и ни одну не стали перекрашивать: пусть видно, из чего сделан дом. За века «Мамаша» приняла на борт больше беглецов, чем иные миры — колонистов. Когда в порту говорят «мамка пришла», это значит: всё, теперь есть куда отступать.
vendor/galaxy-explorer/src/codex/fleetLore.js	38	Тот, Кто Остался
vendor/galaxy-explorer/src/codex/fleetLore.js	39	Золотой корабль-руна: монолит-обелиск в кольце парящих осколков, самый большой из кораблей Предтеч. Имя — перевод руны на его борту, сделанный чужими картографами; сами Предтечи не называют его никак — или называют так тихо, что никто не слышал.
vendor/galaxy-explorer/src/codex/fleetLore.js	41	Единственный корабль Предтеч с кольцевым маршрутом: он никуда не идёт — он обходит. В Войну Ста Флагов его линия трижды пересекала фронты, и трижды он прошёл сквозь строй, не открывая огня; строй не восстановился ни разу. Аэларские навигаторы переводят руну на его борту тремя словами, а о четвёртом спорят третье столетие. Раз в сорок один год он приходит к газосборщику у гиганта — хотя его дюзы, насколько помнят наблюдатели, не гасли никогда.
vendor/galaxy-explorer/src/codex/fleetLore.js	53	Альянс Свободных Верфей — договор уцелевших после Флагопада: десятки непохожих народов без трона, но с общими верфями, общим флотом и одним обещанием на сотне языков — больше никого не потерять.
vendor/galaxy-explorer/src/codex/fleetLore.js	56	Перекличка мертвецов
vendor/galaxy-explorer/src/codex/fleetLore.js	58	Старики на стапелях не говорят «Война Ста Флагов». Говорят — Флагопад. До неё каждый народ летал под собственным знаменем; хроники тех лет читаются как перекличка мертвецов. Победителя не назвал никто. Когда пепел осел, знамён осталось шесть, и одно из них было скорее соглашением, чем знаменем. Разбитые эскадры разных рас, слишком слабые поодиночке, состыковали искалеченные доки в одну станцию и договорились: друг с другом — никогда больше.\n\nНа переборке старейшего дока висят сто выцветших полотнищ — флаги народов, которых не стало. Мимо этой стены ходят медленно, даже если опаздывают на вахту.
vendor/galaxy-explorer/src/codex/fleetLore.js	61	Подпись сваркой
vendor/galaxy-explorer/src/codex/fleetLore.js	63	Договор выварили сваркой на переборке старого дока; этот шов не красят уже которое поколение. Совет Стапелей и теперь заседает прямо в доке, а решение считается принятым, когда под ним ложится шов, а не подпись. Общих дел у членов Договора три — верфи, флот и оборона; остальное каждый мир решает дома по своим законам, и ни одна раса не имеет большинства.\n\nСистема оранжевого карлика зовётся Первой Верфью. Её синий маяк виден раньше самой станции; ниже по орбитам лежат родной мир аэларов Аэла, мир-доки Стапель и топливный гигант Балласт с тремя лунами. Здесь же несёт вахту флагман — авианосец «Тихая Гавань». Столицей Первую Верфь никто не объявлял, но любой маршрут Альянса рано или поздно приводит сюда на ремонт.
vendor/galaxy-explorer/src/codex/fleetLore.js	66	Спайка
vendor/galaxy-explorer/src/codex/fleetLore.js	68	Верфь Альянса — город: доки размером с каньон, рынки в рёбрах шпангоутов, кварталы с разным воздухом и разной тяжестью. Общий язык зовут спайкой — палубный говор из обрезков сотни наречий, где «домой» и «в док» — одно слово. Коридоры нарочно разной высоты: экипаж не бывает одного роста.\n\nОбычаи стары и просты. Первый шов нового корабля варит самый молодой в экипаже; кривой, дрожащий, он остаётся навсегда. Имена погибших выбивают на несущих балках — мёртвые продолжают держать корпус. По вечерам на рыночном ярусе поют аэларскую колыбельную о саде; последний её куплет аэлары не переводят никому, а в их звёздных атласах есть сектор без единой пометки. На краю дальнего рукава шумит радиоэфиром молодой мир с синими океанами, чьи жители похожи на аэларов. О нём аэлары молчат, и на верфях привыкли не спрашивать.
